episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-421.48620337669945,-27103.94602583469,-6622.974368014559,242.0,20,5,4840,False,20,1,d3bdbc0ad9ad4b258cc4f536fde97f87,2021-06-06_17-09-32,1622988572,15.651875972747803,15.651875972747803,17196,hany606,192.168.0.107,15.651875972747803,0,1,c13f8_00000,"[-3016.878408393499, -10620.361425258874, -19334.09519214332, -647.7603555130265, -421.48620337669945, -1253.4466205320502, -27103.94602583469, -520.5433140360354, -4703.406387052805, -9158.66425031125, -3504.1061811452205, -18662.762507947034, -662.5912809416835, -1674.802079329038, -4956.79927594301, -11634.626348619879, -5096.49678352866, -5113.031659726068, -638.8064916392497, -3734.8765690190726]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",0.991655060381343,0.2519731551131966,1.2985690090309359,0.09490855584080618,2642.707,1831.456,12998.668,372.346,4.226,4840,4840,29.370000000000005,83.34,0.44350000000000006,0.42074486012807555,0.0,0.20000000000000004,4.999999999999999e-05,12131310.47368421,-0.03617178663415344,12131310.657894736,0.002876382,0.03415510494654116,5.736784784417403,0.0
-420.19565479910403,-27103.94602583469,-5407.078240504723,242.0,20,5,9680,False,40,2,d3bdbc0ad9ad4b258cc4f536fde97f87,2021-06-06_17-09-51,1622988591,18.52386975288391,34.175745725631714,17196,hany606,192.168.0.107,34.175745725631714,0,2,c13f8_00000,"[-5234.446959623302, -1785.960742200659, -7476.194364372672, -7462.772898860873, -420.19565479910403, -2742.293941829017, -1046.534365786131, -1296.653044982013, -1474.8694211612278, -2492.8341697821297, -1667.6543353464717, -9098.9950997008, -712.569078792188, -1956.0560315583643, -3396.5380075580365, -11514.23145106204, -10983.600801745415, -723.2583056884615, -8340.722967087851, -3997.2606179609606, -3016.878408393499, -10620.361425258874, -19334.09519214332, -647.7603555130265, -421.48620337669945, -1253.4466205320502, -27103.94602583469, -520.5433140360354, -4703.406387052805, -9158.66425031125, -3504.1061811452205, -18662.762507947034, -662.5912809416835, -1674.802079329038, -4956.79927594301, -11634.626348619879, -5096.49678352866, -5113.031659726068, -638.8064916392497, -3734.8765690190726]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",1.3028336665044218,0.3404801045726743,1.7470135296634965,0.12436995783628865,4405.377,1098.657,12672.552,381.928,3.903,9680,9680,45.22173913043479,83.59130434782608,0.517391304347826,0.4246347503700121,0.0,0.30000000000000016,4.999999999999999e-05,3479862.3815789474,-0.02318981628080732,3479862.3815789474,0.004803488,0.018117297318224843,5.702394221958361,0.0
-355.00681041194366,-41720.787444440604,-5538.283764112144,242.0,20,5,14520,False,60,3,d3bdbc0ad9ad4b258cc4f536fde97f87,2021-06-06_17-10-04,1622988604,13.203748226165771,47.379493951797485,17196,hany606,192.168.0.107,47.379493951797485,0,3,c13f8_00000,"[-2878.1567716723625, -1827.4125525847617, -380.7270323641443, -41720.787444440604, -2429.126386985227, -1479.1484090240108, -16300.049481544018, -1947.8483174598466, -4920.927993595059, -355.00681041194366, -2066.3522206257676, -2395.3726282380844, -11269.204245451414, -483.0993333237893, -10395.930743757443, -2400.802674961498, -412.5888110340599, -8552.982808569495, -1801.9315468201166, -1996.4400136761412, -3016.878408393499, -10620.361425258874, -19334.09519214332, -647.7603555130265, -421.48620337669945, -1253.4466205320502, -27103.94602583469, -520.5433140360354, -4703.406387052805, -9158.66425031125, -3504.1061811452205, -18662.762507947034, -662.5912809416835, -1674.802079329038, -4956.79927594301, -11634.626348619879, -5096.49678352866, -5113.031659726068, -638.8064916392497, -3734.8765690190726, -5234.446959623302, -1785.960742200659, -7476.194364372672, -7462.772898860873, -420.19565479910403, -2742.293941829017, -1046.534365786131, -1296.653044982013, -1474.8694211612278, -2492.8341697821297, -1667.6543353464717, -9098.9950997008, -712.569078792188, -1956.0560315583643, -3396.5380075580365, -11514.23145106204, -10983.600801745415, -723.2583056884615, -8340.722967087851, -3997.2606179609606]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",1.339476396222579,0.35434172868638086,1.8111800738300512,0.12855115709904677,3918.177,1235.268,11864.932,407.925,4.001,14520,14520,31.48823529411765,83.11764705882354,0.22294117647058823,0.4200321180039256,0.0,0.30000000000000016,4.999999999999999e-05,15883157.828947369,-0.024195922121993806,15883158.092105264,0.0012770593,0.016897027699374838,5.69133828815661,0.0
-355.00681041194366,-41720.787444440604,-5371.327960262158,242.0,20,5,19360,False,80,4,d3bdbc0ad9ad4b258cc4f536fde97f87,2021-06-06_17-10-17,1622988617,12.571967124938965,59.95146107673645,17196,hany606,192.168.0.107,59.95146107673645,0,4,c13f8_00000,"[-3982.2640250715076, -16690.33417388267, -10543.84175391903, -976.6068540536733, -557.3343040657004, -4319.628189230357, -7684.220370598687, -2785.0164891568324, -4516.917328096332, -3732.108432377664, -4094.5620865880765, -2834.105858249663, -553.6224700684965, -3371.3858215717582, -3629.3273886600496, -1368.0860339978942, -5880.7946071008455, -1605.1670107587279, -2146.439668356461, -16137.448108439523, -3016.878408393499, -10620.361425258874, -19334.09519214332, -647.7603555130265, -421.48620337669945, -1253.4466205320502, -27103.94602583469, -520.5433140360354, -4703.406387052805, -9158.66425031125, -3504.1061811452205, -18662.762507947034, -662.5912809416835, -1674.802079329038, -4956.79927594301, -11634.626348619879, -5096.49678352866, -5113.031659726068, -638.8064916392497, -3734.8765690190726, -5234.446959623302, -1785.960742200659, -7476.194364372672, -7462.772898860873, -420.19565479910403, -2742.293941829017, -1046.534365786131, -1296.653044982013, -1474.8694211612278, -2492.8341697821297, -1667.6543353464717, -9098.9950997008, -712.569078792188, -1956.0560315583643, -3396.5380075580365, -11514.23145106204, -10983.600801745415, -723.2583056884615, -8340.722967087851, -3997.2606179609606, -2878.1567716723625, -1827.4125525847617, -380.7270323641443, -41720.787444440604, -2429.126386985227, -1479.1484090240108, -16300.049481544018, -1947.8483174598466, -4920.927993595059, -355.00681041194366, -2066.3522206257676, -2395.3726282380844, -11269.204245451414, -483.0993333237893, -10395.930743757443, -2400.802674961498, -412.5888110340599, -8552.982808569495, -1801.9315468201166, -1996.4400136761412]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",1.33405694303597,0.3556666328287399,1.8127992047595818,0.12859635481974668,3686.964,1312.733,11290.903,428.664,3.864,19360,19360,30.00625,83.36875,0.2325,0.4185309234917425,0.0,0.30000000000000016,4.999999999999999e-05,5471103.802631579,-0.022594990135219536,5471103.769736842,-0.0025714447,0.0151069109622193,5.673536451239335,0.0
-327.5501358723369,-41720.787444440604,-4836.631552388381,242.0,20,5,24200,False,100,5,d3bdbc0ad9ad4b258cc4f536fde97f87,2021-06-06_17-10-29,1622988629,12.29447603225708,72.24593710899353,17196,hany606,192.168.0.107,72.24593710899353,0,5,c13f8_00000,"[-3914.2357178791317, -358.1197454191818, -5060.858901091712, -1058.142888773516, -4397.828063121157, -1234.2108240230411, -327.5501358723369, -336.7904861106496, -370.68233169471074, -2010.1504775403837, -14819.82412295997, -370.3474168247542, -8547.68898638497, -2514.7884053847893, -438.7365103273278, -2522.474304731935, -2094.5566298502185, -424.89416474402736, -1046.881187791505, -2108.1571173402335, -3016.878408393499, -10620.361425258874, -19334.09519214332, -647.7603555130265, -421.48620337669945, -1253.4466205320502, -27103.94602583469, -520.5433140360354, -4703.406387052805, -9158.66425031125, -3504.1061811452205, -18662.762507947034, -662.5912809416835, -1674.802079329038, -4956.79927594301, -11634.626348619879, -5096.49678352866, -5113.031659726068, -638.8064916392497, -3734.8765690190726, -5234.446959623302, -1785.960742200659, -7476.194364372672, -7462.772898860873, -420.19565479910403, -2742.293941829017, -1046.534365786131, -1296.653044982013, -1474.8694211612278, -2492.8341697821297, -1667.6543353464717, -9098.9950997008, -712.569078792188, -1956.0560315583643, -3396.5380075580365, -11514.23145106204, -10983.600801745415, -723.2583056884615, -8340.722967087851, -3997.2606179609606, -2878.1567716723625, -1827.4125525847617, -380.7270323641443, -41720.787444440604, -2429.126386985227, -1479.1484090240108, -16300.049481544018, -1947.8483174598466, -4920.927993595059, -355.00681041194366, -2066.3522206257676, -2395.3726282380844, -11269.204245451414, -483.0993333237893, -10395.930743757443, -2400.802674961498, -412.5888110340599, -8552.982808569495, -1801.9315468201166, -1996.4400136761412, -3982.2640250715076, -16690.33417388267, -10543.84175391903, -976.6068540536733, -557.3343040657004, -4319.628189230357, -7684.220370598687, -2785.0164891568324, -4516.917328096332, -3732.108432377664, -4094.5620865880765, -2834.105858249663, -553.6224700684965, -3371.3858215717582, -3629.3273886600496, -1368.0860339978942, -5880.7946071008455, -1605.1670107587279, -2146.439668356461, -16137.448108439523]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",1.317225784746407,0.35304488894468683,1.7961819384818665,0.12746013248027854,3518.105,1375.741,10921.154,443.177,3.888,24200,24200,27.48125,84.0,0.24875,0.4181833501853724,0.0,0.30000000000000016,4.999999999999999e-05,2233337.9342105263,-0.0204180491303927,2233337.9572368423,0.00084460725,0.015699920220006453,5.591549572191741,0.0
-327.5501358723369,-41720.787444440604,-4055.450833875628,242.0,20,5,29040,False,120,6,d3bdbc0ad9ad4b258cc4f536fde97f87,2021-06-06_17-10-41,1622988641,11.971644878387451,84.21758198738098,17196,hany606,192.168.0.107,84.21758198738098,0,6,c13f8_00000,"[-390.2067596271385, -9607.842809233684, -1220.3001839187564, -667.0069098843213, -563.1598566160759, -8813.81069504799, -3959.8999732546745, -2536.689077878437, -1493.5513442972976, -1489.2545467085038, -564.8631091367555, -343.20848356281755, -591.7563294743223, -3833.884753170536, -2255.4568333913057, -389.569276617891, -4293.915390962377, -1425.7654835836759, -733.5083993469082, -9167.765293302362, -5234.446959623302, -1785.960742200659, -7476.194364372672, -7462.772898860873, -420.19565479910403, -2742.293941829017, -1046.534365786131, -1296.653044982013, -1474.8694211612278, -2492.8341697821297, -1667.6543353464717, -9098.9950997008, -712.569078792188, -1956.0560315583643, -3396.5380075580365, -11514.23145106204, -10983.600801745415, -723.2583056884615, -8340.722967087851, -3997.2606179609606, -2878.1567716723625, -1827.4125525847617, -380.7270323641443, -41720.787444440604, -2429.126386985227, -1479.1484090240108, -16300.049481544018, -1947.8483174598466, -4920.927993595059, -355.00681041194366, -2066.3522206257676, -2395.3726282380844, -11269.204245451414, -483.0993333237893, -10395.930743757443, -2400.802674961498, -412.5888110340599, -8552.982808569495, -1801.9315468201166, -1996.4400136761412, -3982.2640250715076, -16690.33417388267, -10543.84175391903, -976.6068540536733, -557.3343040657004, -4319.628189230357, -7684.220370598687, -2785.0164891568324, -4516.917328096332, -3732.108432377664, -4094.5620865880765, -2834.105858249663, -553.6224700684965, -3371.3858215717582, -3629.3273886600496, -1368.0860339978942, -5880.7946071008455, -1605.1670107587279, -2146.439668356461, -16137.448108439523, -3914.2357178791317, -358.1197454191818, -5060.858901091712, -1058.142888773516, -4397.828063121157, -1234.2108240230411, -327.5501358723369, -336.7904861106496, -370.68233169471074, -2010.1504775403837, -14819.82412295997, -370.3474168247542, -8547.68898638497, -2514.7884053847893, -438.7365103273278, -2522.474304731935, -2094.5566298502185, -424.89416474402736, -1046.881187791505, -2108.1571173402335]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",1.361948767133748,0.36959642187771224,1.8726147499216461,0.132387865492299,3425.869,1412.78,10600.273,456.592,3.816,29040,29040,28.159999999999993,84.67999999999999,0.26666666666666666,0.4176272328951803,0.0,0.30000000000000016,4.999999999999999e-05,1764528.855263158,-0.02609988230917799,1764528.8651315789,0.0003284059,0.01882731973340637,5.604121634834691,0.0
-327.5501358723369,-41720.787444440604,-3665.720762898635,242.0,20,5,33880,False,140,7,d3bdbc0ad9ad4b258cc4f536fde97f87,2021-06-06_17-10-53,1622988653,12.07230544090271,96.28988742828369,17196,hany606,192.168.0.107,96.28988742828369,0,7,c13f8_00000,"[-3270.137513101242, -1020.273128960655, -4935.076625409021, -1305.0875871901749, -4471.238766836111, -9145.863403963278, -1338.7157717560322, -496.193773991156, -565.6804024795506, -1101.4506827310781, -463.46816312889854, -914.6735668388599, -540.6812625067155, -344.4794769231275, -580.842190683257, -477.05578537186875, -6319.151012641314, -477.1875789429431, -3871.1599392902813, -3212.2185294527867, -2878.1567716723625, -1827.4125525847617, -380.7270323641443, -41720.787444440604, -2429.126386985227, -1479.1484090240108, -16300.049481544018, -1947.8483174598466, -4920.927993595059, -355.00681041194366, -2066.3522206257676, -2395.3726282380844, -11269.204245451414, -483.0993333237893, -10395.930743757443, -2400.802674961498, -412.5888110340599, -8552.982808569495, -1801.9315468201166, -1996.4400136761412, -3982.2640250715076, -16690.33417388267, -10543.84175391903, -976.6068540536733, -557.3343040657004, -4319.628189230357, -7684.220370598687, -2785.0164891568324, -4516.917328096332, -3732.108432377664, -4094.5620865880765, -2834.105858249663, -553.6224700684965, -3371.3858215717582, -3629.3273886600496, -1368.0860339978942, -5880.7946071008455, -1605.1670107587279, -2146.439668356461, -16137.448108439523, -3914.2357178791317, -358.1197454191818, -5060.858901091712, -1058.142888773516, -4397.828063121157, -1234.2108240230411, -327.5501358723369, -336.7904861106496, -370.68233169471074, -2010.1504775403837, -14819.82412295997, -370.3474168247542, -8547.68898638497, -2514.7884053847893, -438.7365103273278, -2522.474304731935, -2094.5566298502185, -424.89416474402736, -1046.881187791505, -2108.1571173402335, -390.2067596271385, -9607.842809233684, -1220.3001839187564, -667.0069098843213, -563.1598566160759, -8813.81069504799, -3959.8999732546745, -2536.689077878437, -1493.5513442972976, -1489.2545467085038, -564.8631091367555, -343.20848356281755, -591.7563294743223, -3833.884753170536, -2255.4568333913057, -389.569276617891, -4293.915390962377, -1425.7654835836759, -733.5083993469082, -9167.765293302362]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",1.2772919441256896,0.3491093244960407,1.7628743089189383,0.12505636041947094,3365.88,1437.96,10379.797,466.29,3.772,33880,33880,27.3,83.8625,0.254375,0.41762512639029326,0.0,0.30000000000000016,4.999999999999999e-05,1127032.254111842,-0.027911201462541755,1127032.2837171052,0.00016134193,0.019406666832142754,5.515358109223215,0.0
-304.1687946325237,-16690.33417388267,-2969.0202841196665,242.0,20,5,38720,False,160,8,d3bdbc0ad9ad4b258cc4f536fde97f87,2021-06-06_17-11-05,1622988665,12.100628852844238,108.39051628112793,17196,hany606,192.168.0.107,108.39051628112793,0,8,c13f8_00000,"[-821.6778808110371, -748.5576867130827, -759.6394703263416, -374.6778398093703, -2306.102495610087, -435.0506784596627, -15642.12311293722, -872.361830886792, -643.1067729617355, -9849.114392078347, -4403.978803624278, -437.35898537905985, -494.07822424547356, -304.1687946325237, -859.4916276342462, -2516.6625708591723, -3136.1863874429278, -404.3555179359356, -835.921099457948, -499.2341768377485, -3982.2640250715076, -16690.33417388267, -10543.84175391903, -976.6068540536733, -557.3343040657004, -4319.628189230357, -7684.220370598687, -2785.0164891568324, -4516.917328096332, -3732.108432377664, -4094.5620865880765, -2834.105858249663, -553.6224700684965, -3371.3858215717582, -3629.3273886600496, -1368.0860339978942, -5880.7946071008455, -1605.1670107587279, -2146.439668356461, -16137.448108439523, -3914.2357178791317, -358.1197454191818, -5060.858901091712, -1058.142888773516, -4397.828063121157, -1234.2108240230411, -327.5501358723369, -336.7904861106496, -370.68233169471074, -2010.1504775403837, -14819.82412295997, -370.3474168247542, -8547.68898638497, -2514.7884053847893, -438.7365103273278, -2522.474304731935, -2094.5566298502185, -424.89416474402736, -1046.881187791505, -2108.1571173402335, -390.2067596271385, -9607.842809233684, -1220.3001839187564, -667.0069098843213, -563.1598566160759, -8813.81069504799, -3959.8999732546745, -2536.689077878437, -1493.5513442972976, -1489.2545467085038, -564.8631091367555, -343.20848356281755, -591.7563294743223, -3833.884753170536, -2255.4568333913057, -389.569276617891, -4293.915390962377, -1425.7654835836759, -733.5083993469082, -9167.765293302362, -3270.137513101242, -1020.273128960655, -4935.076625409021, -1305.0875871901749, -4471.238766836111, -9145.863403963278, -1338.7157717560322, -496.193773991156, -565.6804024795506, -1101.4506827310781, -463.46816312889854, -914.6735668388599, -540.6812625067155, -344.4794769231275, -580.842190683257, -477.05578537186875, -6319.151012641314, -477.1875789429431, -3871.1599392902813, -3212.2185294527867]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",1.2294626068619998,0.33688746272447945,1.699374717737324,0.12076470139486123,3325.455,1455.44,10213.475,473.884,3.744,38720,38720,28.479999999999993,83.53999999999999,0.26399999999999996,0.4176047635097179,0.0,0.30000000000000016,4.999999999999999e-05,2213609.7253289474,-0.032618213739050064,2213609.7516447366,5.7526326e-05,0.023145356411604506,5.488996292415418,0.0
-304.1687946325237,-15642.12311293722,-2194.1105699830355,242.0,20,5,43560,False,180,9,d3bdbc0ad9ad4b258cc4f536fde97f87,2021-06-06_17-11-17,1622988677,12.035136938095093,120.42565321922302,17196,hany606,192.168.0.107,120.42565321922302,0,9,c13f8_00000,"[-392.54586671803025, -333.6132409799469, -439.99472935277345, -2117.461065247797, -555.842503566538, -1684.6426503135315, -746.9770989667863, -736.049270296201, -446.5636556295277, -847.8233711574642, -421.965402339908, -1968.2615076371292, -2228.205963793845, -488.6984491503195, -426.56490769022537, -1348.5479693070508, -521.2725905056436, -362.9441510827111, -357.05476303951383, -3493.210403805884, -3914.2357178791317, -358.1197454191818, -5060.858901091712, -1058.142888773516, -4397.828063121157, -1234.2108240230411, -327.5501358723369, -336.7904861106496, -370.68233169471074, -2010.1504775403837, -14819.82412295997, -370.3474168247542, -8547.68898638497, -2514.7884053847893, -438.7365103273278, -2522.474304731935, -2094.5566298502185, -424.89416474402736, -1046.881187791505, -2108.1571173402335, -390.2067596271385, -9607.842809233684, -1220.3001839187564, -667.0069098843213, -563.1598566160759, -8813.81069504799, -3959.8999732546745, -2536.689077878437, -1493.5513442972976, -1489.2545467085038, -564.8631091367555, -343.20848356281755, -591.7563294743223, -3833.884753170536, -2255.4568333913057, -389.569276617891, -4293.915390962377, -1425.7654835836759, -733.5083993469082, -9167.765293302362, -3270.137513101242, -1020.273128960655, -4935.076625409021, -1305.0875871901749, -4471.238766836111, -9145.863403963278, -1338.7157717560322, -496.193773991156, -565.6804024795506, -1101.4506827310781, -463.46816312889854, -914.6735668388599, -540.6812625067155, -344.4794769231275, -580.842190683257, -477.05578537186875, -6319.151012641314, -477.1875789429431, -3871.1599392902813, -3212.2185294527867, -821.6778808110371, -748.5576867130827, -759.6394703263416, -374.6778398093703, -2306.102495610087, -435.0506784596627, -15642.12311293722, -872.361830886792, -643.1067729617355, -9849.114392078347, -4403.978803624278, -437.35898537905985, -494.07822424547356, -304.1687946325237, -859.4916276342462, -2516.6625708591723, -3136.1863874429278, -404.3555179359356, -835.921099457948, -499.2341768377485]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",1.1972925841792432,0.3279278723354562,1.6556991211758396,0.11780057438805595,3280.328,1475.462,10090.518,479.658,3.726,43560,43560,26.6125,83.8375,0.241875,0.41764619143916415,0.0,0.44999999999999996,4.999999999999999e-05,139454.23601973685,-0.020183728223568516,139454.24794407896,8.947912e-05,0.011896792063979726,5.432097949479756,0.0
